age,education_level,years_experience,skills_count,skills_match_ratio,previous_companies,salary_expectation,salary_fit,location_match,remote_compatibility,availability_urgency_ratio,experience_level_numeric,education_numeric,match_score,match_label,candidate_skills,required_skills,candidate_location,job_location,remote_work,remote_allowed,availability_days,urgency_days,salary_range_min,salary_range_max,required_experience
59,bachelor,34,6,0.0,0,193758.14222402792,0.3,1.0,1.0,1.0,2,2,0.6058466931657508,poor_match,"creativity,fastapi,critical thinking,flask,machine learning,numpy","scikit-learn,git,sql,docker,data science",Brasília,Remote,True,True,15,98,66677,98921,mid
30,bachelor,1,6,0.4,0,42412.430541428774,0.8,1.0,0.8,0.35384615384615387,2,2,0.4000125651212953,poor_match,"flask,scikit-learn,time management,java,git,postgresql","postgresql,data science,docker,java,fastapi",Curitiba,Remote,False,True,65,23,62647,100467,mid
23,bachelor,1,2,0.0,0,43092.2798705163,0.8,1.0,1.0,1.0,2,2,0.2545270662817199,poor_match,"sql,time management","docker,aws,git,terraform,scikit-learn,django",Manaus,Brasília,True,True,113,157,64818,84384,mid
64,phd,41,12,0.5714285714285714,2,238226.19512796475,0.3,0.2,0.5,1.0,3,4,0.7408039080160396,good_match,"terraform,critical thinking,python,java,flask,aws,react,fastapi,teamwork,creativity,adaptability,machine learning","aws,flask,machine learning,postgresql,python,kubernetes,numpy",Porto Alegre,Recife,True,False,57,158,103104,133959,senior
36,bachelor,7,8,0.4,2,72131.73004282505,1.0,0.2,0.5,0.6666666666666666,1,2,0.6502848339340802,good_match,"flask,react,critical thinking,terraform,node.js,problem solving,communication,java","django,numpy,node.js,machine learning,terraform",Rio de Janeiro,São Paulo,True,False,54,36,46846,80124,junior
51,bachelor,22,7,0.5,2,127060.40437799203,0.3,1.0,1.0,1.0,1,2,0.8480639174187645,good_match,"node.js,django,pandas,adaptability,aws,flask,sql","django,aws,react,data science",Porto Alegre,Porto Alegre,True,True,6,40,42248,65116,junior
36,master,13,7,0.2857142857142857,0,106936.02374162966,0.3,0.2,0.8,1.0,2,3,0.7405933679751823,good_match,"django,numpy,redis,docker,critical thinking,communication,aws","java,react,aws,kubernetes,machine learning,numpy,flask",Fortaleza,Salvador,False,True,116,135,69070,90168,mid
51,bachelor,27,10,0.25,0,167201.2441824724,0.3,0.2,0.8,1.0,2,2,0.6393518113183965,poor_match,"communication,pandas,postgresql,java,creativity,flask,mongodb,react,docker,teamwork","python,kubernetes,django,docker",Curitiba,Porto Alegre,False,True,116,139,72377,98157,mid
64,master,35,10,0.75,2,187844.70487300554,0.3,0.2,0.5,1.0,1,3,0.6829078818591955,good_match,"problem solving,java,django,adaptability,postgresql,fastapi,mongodb,javascript,scikit-learn,aws","scikit-learn,sql,java,mongodb",Porto Alegre,Brasília,False,False,22,35,48170,84435,junior
32,bachelor,5,3,0.14285714285714285,2,67749.90700530626,0.8,0.2,0.5,0.3333333333333333,3,2,0.37037910172821903,poor_match,"creativity,mongodb,git","node.js,javascript,django,git,python,kubernetes,data science",Brasília,Manaus,True,False,39,13,93942,110713,senior
35,master,11,10,0.25,2,94399.2533205552,1.0,1.0,1.0,1.0,2,3,0.736932456369083,good_match,"leadership,data science,teamwork,scikit-learn,terraform,aws,kubernetes,adaptability,javascript,react","git,flask,aws,java",São Paulo,Porto Alegre,True,True,33,170,74875,105986,mid
34,bachelor,12,7,0.3333333333333333,5,102544.41725049584,0.3,1.0,0.5,1.0,1,2,0.6244006936659667,poor_match,"time management,sql,critical thinking,mongodb,java,pandas,teamwork","git,machine learning,mongodb",São Paulo,São Paulo,True,False,42,141,38942,70563,junior
44,bachelor,16,8,0.2,1,117148.57608923674,0.3,0.2,0.8,0.550561797752809,1,2,0.5512666675464698,poor_match,"aws,redis,django,machine learning,fastapi,teamwork,flask,kubernetes","git,sql,terraform,numpy,aws",Rio de Janeiro,Belo Horizonte,False,True,89,49,40859,69006,junior
30,bachelor,4,6,0.25,2,63860.7833976769,0.8,0.2,0.5,1.0,2,2,0.4359781793079397,poor_match,"javascript,python,leadership,fastapi,aws,node.js","aws,docker,react,numpy",São Paulo,Salvador,False,False,113,177,69522,89552,mid
51,bachelor,29,9,0.2,2,165478.0075519907,0.3,0.2,0.5,1.0,2,2,0.6327951702960568,poor_match,"sql,javascript,react,numpy,java,docker,django,redis,flask","machine learning,sql,node.js,aws,python",Belo Horizonte,Porto Alegre,True,False,47,125,65885,81311,mid
45,master,16,6,0.0,0,120998.61020131555,0.3,0.2,0.5,1.0,2,3,0.5926447528288942,poor_match,"creativity,scikit-learn,postgresql,sql,terraform,git","redis,python,data science,javascript,flask,pandas",Curitiba,Porto Alegre,True,False,73,172,73185,103358,mid
36,bachelor,14,11,0.125,2,99124.43424931713,1.0,0.2,0.8,1.0,3,2,0.5429199799510771,poor_match,"communication,docker,adaptability,time management,problem solving,machine learning,flask,java,node.js,teamwork,pandas","sql,numpy,scikit-learn,node.js,redis,postgresql,mongodb,git",Belo Horizonte,Porto Alegre,False,True,40,52,96492,132484,senior
34,bachelor,6,6,0.25,2,74619.01062095577,0.8,1.0,0.8,1.0,3,2,0.5786847747623388,poor_match,"react,java,adaptability,postgresql,critical thinking,redis","flask,java,machine learning,pandas,javascript,react,data science,aws",Rio de Janeiro,Remote,False,True,89,164,90446,105542,senior
52,bachelor,29,10,0.16666666666666666,1,168697.52563992937,0.3,1.0,1.0,1.0,3,2,0.5758201267633855,poor_match,"react,teamwork,adaptability,kubernetes,redis,flask,docker,numpy,postgresql,machine learning","node.js,sql,git,terraform,kubernetes,django",Salvador,Curitiba,True,True,78,110,100384,128230,senior
50,bachelor,23,11,0.5,3,140460.37694591263,0.3,1.0,1.0,1.0,2,2,0.7638932751197464,good_match,"django,postgresql,pandas,redis,teamwork,java,kubernetes,numpy,adaptability,javascript,time management","git,data science,javascript,numpy",Curitiba,Remote,True,True,29,118,70493,100835,mid
64,master,37,13,0.1111111111111111,1,203355.34789702328,0.3,0.2,0.5,1.0,3,3,0.5306044583141131,poor_match,"teamwork,data science,creativity,java,communication,adaptability,git,machine learning,mongodb,django,terraform,javascript,docker","fastapi,redis,sql,react,pandas,postgresql,javascript,scikit-learn,kubernetes",Porto Alegre,Salvador,True,False,79,141,92704,130842,senior
50,master,23,8,0.25,1,158877.42544084034,0.3,1.0,1.0,1.0,3,3,0.6263465837714991,poor_match,"flask,postgresql,pandas,critical thinking,time management,mongodb,numpy,docker","machine learning,postgresql,aws,scikit-learn,python,django,mongodb,java",Brasília,Porto Alegre,True,True,23,125,97185,115751,senior
50,master,24,6,0.0,0,152655.07460320383,0.3,0.2,0.5,1.0,2,3,0.26989495246788436,poor_match,"redis,mongodb,teamwork,javascript,terraform,node.js","java,docker,flask,numpy,pandas,git",Belo Horizonte,Recife,True,False,37,155,67676,92503,mid
46,master,22,10,0.6,1,145953.6641821826,0.3,0.2,0.5,0.42735042735042733,1,3,0.5526243972539082,poor_match,"fastapi,aws,kubernetes,time management,teamwork,terraform,data science,javascript,mongodb,node.js","python,machine learning,fastapi,terraform,kubernetes",São Paulo,Fortaleza,True,False,117,50,44109,69123,junior
46,bachelor,18,11,0.0,2,127918.0654718195,0.3,1.0,1.0,1.0,1,2,0.7686374620370917,good_match,"creativity,communication,javascript,redis,data science,time management,git,critical thinking,problem solving,docker,adaptability","fastapi,django,node.js,aws",Salvador,Brasília,True,True,34,158,35001,59337,junior
59,bachelor,34,13,0.5,1,183067.1352419768,0.3,1.0,1.0,1.0,2,2,0.6368893011914494,poor_match,"flask,mongodb,java,scikit-learn,react,sql,critical thinking,teamwork,redis,docker,django,pandas,data science","machine learning,mongodb,javascript,git,data science,pandas",Manaus,Porto Alegre,True,True,36,172,73273,99308,mid
32,bachelor,4,5,0.1111111111111111,1,74179.87275116672,0.8,1.0,1.0,1.0,4,2,0.28043059467848275,poor_match,"numpy,scikit-learn,problem solving,pandas,teamwork","sql,machine learning,terraform,javascript,postgresql,scikit-learn,node.js,docker,flask",Salvador,Remote,True,True,14,58,134373,157519,lead
42,bachelor,17,6,0.5714285714285714,5,126786.9223182926,0.3,0.2,0.5,1.0,2,2,0.7000978705251193,good_match,"docker,adaptability,git,django,aws,javascript","kubernetes,django,git,aws,docker,postgresql,mongodb",Rio de Janeiro,Recife,False,False,9,85,61693,82580,mid
48,bachelor,23,11,0.3,4,144017.53720558473,1.0,0.2,0.5,0.16470588235294117,4,2,0.5583206719803632,poor_match,"java,javascript,pandas,data science,time management,aws,redis,sql,adaptability,scikit-learn,critical thinking","node.js,aws,docker,java,sql,kubernetes,flask,terraform,react,machine learning",Belo Horizonte,Brasília,False,False,85,14,135179,173161,lead
48,bachelor,24,12,0.375,2,149957.3721555842,0.3,0.2,0.5,1.0,3,2,0.7684867887025814,good_match,"communication,mongodb,problem solving,terraform,django,sql,fastapi,redis,numpy,pandas,data science,adaptability","python,pandas,data science,react,java,flask,django,kubernetes",Salvador,Belo Horizonte,True,False,47,68,96572,115522,senior
27,bachelor,2,4,0.2,1,72655.42471946697,1.0,0.2,0.5,1.0,2,2,0.3515891171770117,poor_match,"aws,git,leadership,kubernetes","scikit-learn,numpy,python,postgresql,git",Brasília,Porto Alegre,True,False,45,72,64923,92635,mid
35,phd,10,8,0.4,3,105872.36591264323,0.3,0.2,0.8,0.6736842105263158,2,4,0.6644560545063921,good_match,"docker,react,kubernetes,git,python,postgresql,problem solving,javascript","node.js,javascript,postgresql,terraform,java",Belo Horizonte,Curitiba,False,True,95,64,68674,94825,mid
46,master,18,3,0.0,3,150545.39182346495,0.3,1.0,0.5,1.0,3,3,0.4428628048048263,poor_match,"communication,postgresql,sql","data science,fastapi,java,git,react,numpy,redis",Rio de Janeiro,Rio de Janeiro,True,False,114,164,99589,118264,senior
31,bachelor,3,3,0.0,1,60296.12070838806,0.8,1.0,1.0,1.0,2,2,0.5451810458486441,poor_match,"sql,time management,aws","terraform,postgresql,python,node.js,machine learning,react",Belo Horizonte,Belo Horizonte,True,True,44,173,63293,101678,mid
34,bachelor,12,11,0.3333333333333333,3,103517.66096125064,1.0,1.0,1.0,1.0,3,2,0.7333494825264174,good_match,"mongodb,javascript,terraform,docker,flask,problem solving,sql,time management,creativity,git,pandas","docker,java,javascript,machine learning,react,scikit-learn",Belo Horizonte,Remote,True,True,94,101,97311,120528,senior
55,bachelor,33,11,0.3333333333333333,4,186942.84331005244,0.3,0.2,0.5,0.09433962264150944,3,2,0.4237134879021214,poor_match,"fastapi,creativity,machine learning,java,aws,communication,react,teamwork,kubernetes,adaptability,postgresql","mongodb,aws,fastapi,terraform,docker,sql",São Paulo,Curitiba,True,False,106,10,95776,119292,senior
53,bachelor,24,11,0.3333333333333333,2,142287.58064752136,0.3,1.0,1.0,0.9347826086956522,3,2,0.7309951927117438,good_match,"node.js,docker,time management,python,aws,flask,problem solving,java,mongodb,numpy,leadership","java,react,git,data science,terraform,fastapi,node.js,python,kubernetes",Brasília,Curitiba,True,True,92,86,91605,110003,senior
50,master,23,6,0.14285714285714285,2,156857.20832623445,0.3,0.2,0.5,1.0,3,3,0.6214792352491405,poor_match,"data science,critical thinking,java,javascript,scikit-learn,react","docker,kubernetes,flask,javascript,fastapi,django,machine learning",Manaus,Belo Horizonte,False,False,81,172,98374,130108,senior
26,master,0,3,0.25,0,58132.23265205357,0.8,0.2,0.5,1.0,2,3,0.30525276235845344,poor_match,"kubernetes,numpy,mongodb","data science,pandas,react,kubernetes",Brasília,Manaus,True,False,84,168,72445,102648,mid
37,bachelor,12,7,0.16666666666666666,4,101251.90008998838,0.3,0.2,0.5,1.0,2,2,0.6171246974133073,poor_match,"critical thinking,django,communication,fastapi,time management,mongodb,flask","sql,fastapi,numpy,node.js,scikit-learn,python",Porto Alegre,Salvador,False,False,56,81,71476,88740,mid
40,master,11,8,0.2,3,93456.33256941212,1.0,0.2,0.8,1.0,2,3,0.6546566157479446,good_match,"aws,numpy,time management,node.js,java,leadership,problem solving,creativity","django,terraform,mongodb,machine learning,numpy",Recife,Manaus,False,True,12,49,65199,99952,mid
47,bachelor,18,8,0.125,2,124443.2214551474,1.0,0.2,0.5,1.0,3,2,0.5389859839279595,poor_match,"node.js,redis,sql,react,pandas,mongodb,aws,java","git,python,kubernetes,javascript,fastapi,machine learning,scikit-learn,pandas",Curitiba,Salvador,False,False,39,143,98002,129022,senior
35,bachelor,10,10,0.5,3,91167.92288929028,0.8,0.2,0.8,1.0,4,2,0.4279589464116922,poor_match,"aws,time management,mongodb,react,docker,sql,javascript,node.js,git,fastapi","flask,redis,node.js,react,aws,docker,python,java",Porto Alegre,Brasília,False,True,10,152,134159,167822,lead
49,bachelor,27,11,0.5,0,166971.89626064897,0.3,1.0,0.5,0.08888888888888889,2,2,0.6455624486586843,poor_match,"pandas,git,mongodb,flask,django,aws,kubernetes,react,fastapi,numpy,machine learning","pandas,scikit-learn,machine learning,node.js",Brasília,Brasília,True,False,90,8,60620,90227,mid
53,master,24,9,0.2857142857142857,1,159151.6160719515,0.3,0.2,0.5,0.5555555555555556,2,3,0.48280637923345143,poor_match,"communication,problem solving,python,kubernetes,data science,postgresql,fastapi,scikit-learn,flask","numpy,java,terraform,fastapi,data science,mongodb,react",Manaus,Brasília,False,False,63,35,63771,93644,mid
43,master,16,9,0.0,4,129930.69362120675,0.3,1.0,1.0,1.0,3,3,0.5593926210751126,poor_match,"terraform,postgresql,flask,communication,numpy,creativity,pandas,sql,scikit-learn","node.js,react,aws,django,redis,python,git,docker",Fortaleza,Manaus,True,True,2,103,90895,127888,senior
36,phd,14,5,0.25,0,118367.81376927374,0.3,0.2,0.5,0.3,1,4,0.4767467479387116,poor_match,"react,kubernetes,sql,java,data science","react,machine learning,numpy,postgresql",Salvador,Rio de Janeiro,True,False,70,21,47919,65245,junior
23,bachelor,0,6,0.2857142857142857,0,54960.69271599563,0.8,1.0,1.0,0.061946902654867256,3,2,0.2570894979647632,poor_match,"postgresql,creativity,numpy,git,fastapi,scikit-learn","redis,machine learning,fastapi,docker,node.js,terraform,postgresql",Fortaleza,Belo Horizonte,True,True,113,7,102506,122064,senior
37,bachelor,13,7,0.0,3,107909.8240356242,0.3,1.0,1.0,1.0,1,2,0.4410630937118343,poor_match,"postgresql,docker,communication,time management,java,data science,django","flask,python,javascript,numpy,mongodb",Porto Alegre,São Paulo,True,True,97,122,40520,56188,junior
30,master,5,5,0.2857142857142857,2,83244.39503856224,1.0,1.0,1.0,0.4166666666666667,2,3,0.5257577458109652,poor_match,"adaptability,git,java,redis,terraform","python,git,flask,java,react,aws,sql",Recife,Porto Alegre,True,True,60,25,66621,99620,mid
36,master,9,8,0.25,0,111675.9244540809,0.3,0.2,0.5,0.13636363636363635,2,3,0.6158127586742386,poor_match,"leadership,problem solving,python,java,redis,communication,flask,critical thinking","flask,sql,kubernetes,git",Fortaleza,Porto Alegre,False,False,110,15,66838,105575,mid
49,master,20,8,0.4,1,136357.88955411606,0.3,0.2,0.8,0.21052631578947367,2,3,0.6547506832728766,good_match,"java,node.js,creativity,problem solving,kubernetes,scikit-learn,pandas,redis","docker,aws,fastapi,java,redis",Curitiba,Recife,False,True,76,16,70827,107219,mid
63,master,40,12,0.3333333333333333,1,216550.7594686611,0.3,0.2,0.8,1.0,2,3,0.6434645337988437,poor_match,"java,python,aws,fastapi,problem solving,javascript,time management,kubernetes,postgresql,creativity,data science,git","numpy,scikit-learn,node.js,django,fastapi,javascript",Porto Alegre,Manaus,False,True,36,156,74461,92553,mid
35,master,8,3,0.0,0,96805.59279585359,1.0,0.2,0.8,1.0,3,3,0.5213531518896715,poor_match,"kubernetes,critical thinking,react","git,scikit-learn,django,fastapi,python,pandas",Belo Horizonte,Brasília,False,True,65,105,93497,129837,senior
43,bachelor,20,8,0.25,2,124791.35782030139,0.3,1.0,0.8,1.0,2,2,0.7114650004142281,good_match,"machine learning,terraform,communication,kubernetes,time management,node.js,docker,django","docker,redis,scikit-learn,javascript",São Paulo,Remote,False,True,37,74,69471,88479,mid
44,bachelor,17,13,0.5,2,122785.34507162205,0.3,1.0,0.8,0.2,2,2,0.7522485610074645,good_match,"numpy,machine learning,redis,time management,fastapi,teamwork,leadership,kubernetes,aws,sql,javascript,adaptability,postgresql","docker,postgresql,aws,node.js",Fortaleza,Fortaleza,False,True,65,13,62884,87807,mid
49,phd,20,10,0.7142857142857143,2,151825.0233965909,0.3,0.2,0.5,1.0,2,4,0.6381073809875905,poor_match,"django,problem solving,aws,docker,mongodb,redis,pandas,flask,creativity,postgresql","django,pandas,java,aws,react,redis,flask",Rio de Janeiro,Porto Alegre,False,False,4,159,70896,94634,mid
61,master,33,10,0.16666666666666666,3,200867.5329606603,0.3,0.2,0.5,1.0,3,3,0.49669980419357374,poor_match,"aws,javascript,machine learning,git,terraform,node.js,django,numpy,communication,time management","git,mongodb,java,flask,kubernetes,docker",Salvador,São Paulo,False,False,24,155,96266,121825,senior
29,bachelor,4,7,0.0,2,72737.26269103914,1.0,1.0,1.0,0.3269230769230769,2,2,0.6313692452299932,poor_match,"data science,git,kubernetes,time management,pandas,teamwork,communication","redis,flask,numpy,django,node.js",Curitiba,Curitiba,True,True,104,34,62342,88934,mid
55,master,31,9,0.4,2,188663.0627712072,0.3,0.2,0.5,0.4260869565217391,1,3,0.5710216264420763,poor_match,"python,numpy,java,fastapi,critical thinking,git,postgresql,terraform,adaptability","python,node.js,terraform,machine learning,kubernetes",Manaus,Fortaleza,True,False,115,49,45838,63960,junior
61,master,34,13,0.2857142857142857,4,205238.37062346828,0.3,1.0,1.0,1.0,2,3,0.524756622799686,poor_match,"critical thinking,java,django,machine learning,numpy,sql,terraform,docker,redis,python,react,adaptability,mongodb","flask,kubernetes,aws,node.js,postgresql,docker,terraform",São Paulo,Porto Alegre,True,True,16,114,72919,109245,mid
60,bachelor,36,11,0.4444444444444444,4,193353.62041690678,0.3,0.2,0.5,0.1744186046511628,3,2,0.6789313852525803,good_match,"creativity,python,flask,django,machine learning,kubernetes,sql,problem solving,time management,communication,node.js","numpy,node.js,react,pandas,machine learning,mongodb,django,java,sql",São Paulo,Rio de Janeiro,False,False,86,15,93929,121478,senior
28,master,2,4,0.16666666666666666,1,60286.58984815011,0.8,0.2,0.5,0.49056603773584906,3,3,0.32186726727297754,poor_match,"scikit-learn,leadership,numpy,critical thinking","scikit-learn,pandas,docker,kubernetes,django,java",Fortaleza,Brasília,True,False,106,52,102466,128823,senior
52,master,29,10,0.6666666666666666,2,195929.98664005814,0.3,0.2,0.5,1.0,1,3,0.672420246161791,good_match,"terraform,java,javascript,aws,django,pandas,problem solving,kubernetes,mongodb,scikit-learn","scikit-learn,mongodb,node.js",Curitiba,São Paulo,True,False,53,115,45314,68978,junior
40,bachelor,16,6,0.2857142857142857,5,122638.96027393661,1.0,1.0,1.0,1.0,3,2,0.5991236329963656,poor_match,"terraform,time management,adaptability,creativity,mongodb,numpy","terraform,javascript,mongodb,react,pandas,git,java",Fortaleza,Porto Alegre,True,True,119,135,100136,129969,senior
51,bachelor,28,11,0.2,3,164648.60712792393,0.3,0.2,0.5,0.875,2,2,0.5059695986554475,poor_match,"git,scikit-learn,react,adaptability,postgresql,redis,python,flask,problem solving,fastapi,leadership","django,react,numpy,terraform,mongodb",Brasília,Fortaleza,True,False,40,35,70390,92614,mid
28,bachelor,0,8,0.0,0,41040.043519184874,0.8,1.0,1.0,1.0,2,2,0.18957440402968462,poor_match,"machine learning,creativity,mongodb,git,adaptability,kubernetes,flask,teamwork","numpy,redis,fastapi,sql,terraform",Curitiba,Manaus,True,True,116,117,70822,107588,mid
35,high_school,9,4,0.0,1,70777.24463949977,1.0,1.0,1.0,1.0,1,1,0.5698081197735876,poor_match,"python,terraform,aws,django","docker,flask,redis",Recife,São Paulo,True,True,44,151,42896,75634,junior
47,bachelor,19,10,0.25,1,121672.22925530023,0.3,0.2,0.5,1.0,1,2,0.5157621323535603,poor_match,"creativity,adaptability,numpy,redis,pandas,javascript,git,docker,python,fastapi","docker,node.js,data science,kubernetes",Curitiba,Belo Horizonte,False,False,22,71,38841,57197,junior
37,high_school,13,8,0.2857142857142857,0,84117.06124729544,0.8,0.2,0.5,1.0,3,1,0.5910124305177586,poor_match,"time management,aws,problem solving,redis,fastapi,django,docker,pandas","numpy,git,pandas,docker,postgresql,node.js,flask",São Paulo,Recife,True,False,10,166,104617,143748,senior
26,master,1,6,0.0,0,69064.01537242775,0.8,1.0,1.0,1.0,3,3,0.1996973990782681,poor_match,"communication,python,problem solving,scikit-learn,kubernetes,fastapi","terraform,java,mongodb,flask,postgresql,sql,numpy",Recife,Remote,True,True,84,91,99108,133841,senior
36,bachelor,13,8,0.25,0,103145.2845854303,0.3,0.2,0.8,0.9873417721518988,1,2,0.6797783862930914,good_match,"scikit-learn,numpy,data science,redis,node.js,git,machine learning,teamwork","numpy,postgresql,pandas,python",Brasília,Recife,False,True,79,78,36699,72539,junior
29,bachelor,2,3,0.0,0,59306.993078491905,0.8,1.0,1.0,1.0,2,2,0.5495512819591114,poor_match,"kubernetes,node.js,communication","fastapi,scikit-learn,mongodb,flask",Brasília,Rio de Janeiro,True,True,20,128,72268,91204,mid
49,bachelor,22,10,0.14285714285714285,2,129918.19256758294,0.3,0.2,0.5,0.3229166666666667,2,2,0.5883110762599798,poor_match,"django,terraform,scikit-learn,mongodb,node.js,numpy,react,machine learning,adaptability,postgresql","javascript,pandas,sql,fastapi,data science,numpy,java",Brasília,Manaus,False,False,96,31,65780,85375,mid
52,phd,27,8,0.2,2,186038.34396794034,0.3,0.2,0.5,1.0,1,4,0.4550985843445812,poor_match,"redis,docker,django,git,java,adaptability,node.js,fastapi","scikit-learn,postgresql,pandas,flask,docker",São Paulo,Fortaleza,False,False,106,155,39726,78132,junior
37,high_school,10,7,0.3333333333333333,3,62517.67221710265,1.0,0.2,0.5,0.10869565217391304,2,1,0.5926156521105231,poor_match,"pandas,critical thinking,terraform,postgresql,communication,django,javascript","flask,postgresql,django,mongodb,react,java",Curitiba,São Paulo,False,False,92,10,62216,94920,mid
53,phd,31,11,0.6,1,198633.32638609962,0.3,1.0,1.0,0.7978723404255319,2,4,0.8517105630419763,good_match,"python,git,communication,aws,scikit-learn,pandas,java,redis,flask,machine learning,time management","scikit-learn,flask,docker,django,git",Fortaleza,São Paulo,True,True,94,75,71349,86349,mid
41,master,18,9,0.3333333333333333,1,134520.61903780318,0.3,0.2,0.5,1.0,2,3,0.6837016448458693,good_match,"postgresql,teamwork,flask,mongodb,adaptability,redis,data science,machine learning,pandas","sql,javascript,redis,numpy,terraform,postgresql",São Paulo,Porto Alegre,True,False,31,123,60583,99290,mid
43,bachelor,15,7,0.16666666666666666,1,107668.33441954046,1.0,1.0,1.0,0.4411764705882353,3,2,0.5469808703806084,poor_match,"django,pandas,teamwork,adaptability,aws,terraform,machine learning","terraform,docker,react,kubernetes,scikit-learn,data science",Salvador,Remote,True,True,102,45,100471,125215,senior
36,bachelor,12,7,0.0,1,97546.2845391059,1.0,0.2,0.5,0.3793103448275862,2,2,0.521020531064523,poor_match,"pandas,numpy,node.js,aws,kubernetes,leadership,teamwork","django,docker,java,data science",Fortaleza,Brasília,False,False,116,44,74643,102234,mid
50,master,22,11,0.4,1,162266.16888212934,0.3,0.2,0.5,1.0,2,3,0.6746190015928984,good_match,"leadership,aws,flask,docker,numpy,creativity,javascript,terraform,problem solving,postgresql,java","javascript,git,aws,data science,fastapi",Fortaleza,Belo Horizonte,True,False,53,57,73557,106142,mid
59,bachelor,32,12,0.4,1,163121.4785909014,0.3,1.0,1.0,1.0,1,2,0.764282604677988,good_match,"flask,numpy,teamwork,scikit-learn,javascript,sql,mongodb,kubernetes,postgresql,react,creativity,java","fastapi,javascript,numpy,pandas,git",Curitiba,Rio de Janeiro,True,True,3,35,35977,66770,junior
55,master,32,11,0.6,4,214007.26655357098,0.3,1.0,1.0,0.9166666666666666,2,3,0.7798795370811245,good_match,"kubernetes,java,teamwork,adaptability,pandas,docker,data science,python,critical thinking,redis,machine learning","aws,sql,redis,docker,kubernetes",Rio de Janeiro,Fortaleza,True,True,12,11,69324,85525,mid
50,high_school,24,11,0.25,1,129504.21365817351,0.3,0.2,0.8,1.0,1,1,0.5943433560602143,poor_match,"docker,pandas,teamwork,numpy,javascript,communication,scikit-learn,kubernetes,node.js,react,django","flask,django,git,terraform",Belo Horizonte,Porto Alegre,False,True,47,140,37086,67644,junior
45,bachelor,18,8,0.4,0,128658.47909003292,0.3,1.0,1.0,0.8363636363636363,1,2,0.6680394253098053,good_match,"terraform,critical thinking,java,postgresql,redis,numpy,docker,time management","django,python,java,flask,terraform",Rio de Janeiro,Remote,True,True,55,46,48553,72553,junior
63,phd,37,12,0.25,1,214938.78121350787,0.3,0.2,0.5,1.0,1,4,0.6121273960589313,poor_match,"critical thinking,fastapi,git,kubernetes,django,creativity,react,node.js,python,docker,adaptability,machine learning","javascript,pandas,scikit-learn,kubernetes",Brasília,Salvador,True,False,40,73,48096,77864,junior
52,bachelor,25,10,0.6,0,146207.14901634678,0.3,1.0,1.0,0.12162162162162163,2,2,0.7343871459767761,good_match,"postgresql,data science,problem solving,pandas,kubernetes,redis,mongodb,teamwork,numpy,java","python,numpy,pandas,data science,docker",Porto Alegre,Curitiba,True,True,74,9,67916,82947,mid
46,bachelor,24,9,0.6666666666666666,1,143766.92932898965,0.3,1.0,1.0,1.0,3,2,0.8786303720871175,good_match,"aws,mongodb,communication,problem solving,pandas,kubernetes,fastapi,postgresql,flask","mongodb,fastapi,kubernetes,python,sql,postgresql",Curitiba,São Paulo,True,True,4,101,94819,117698,senior
62,bachelor,39,11,0.0,5,200081.90577567965,0.3,1.0,1.0,0.2288135593220339,1,2,0.5558833081522113,poor_match,"leadership,postgresql,scikit-learn,python,pandas,sql,django,time management,adaptability,docker,creativity","data science,numpy,node.js",Fortaleza,Salvador,True,True,118,27,37259,69005,junior
30,master,8,10,0.5,4,85577.03978605311,0.3,0.2,0.5,1.0,2,3,0.7850861875939836,good_match,"javascript,critical thinking,problem solving,pandas,data science,react,postgresql,docker,scikit-learn,communication","pandas,machine learning,scikit-learn,postgresql,sql,kubernetes",São Paulo,Curitiba,False,False,34,55,65797,81399,mid
31,bachelor,8,6,0.2,4,85104.79725663329,1.0,0.2,0.5,1.0,2,2,0.508381772913569,poor_match,"python,node.js,leadership,postgresql,flask,pandas","python,redis,aws,fastapi,javascript",Manaus,Recife,True,False,4,85,71216,98443,mid
41,high_school,14,13,0.45454545454545453,2,110314.98795165043,0.8,0.2,0.5,1.0,4,1,0.5335119032651161,poor_match,"communication,fastapi,redis,data science,terraform,java,numpy,problem solving,node.js,teamwork,mongodb,sql,adaptability","java,flask,fastapi,aws,git,data science,redis,node.js,react,python,machine learning",Fortaleza,Porto Alegre,True,False,23,79,134963,162684,lead
41,bachelor,14,11,0.5,1,102707.29250424058,1.0,0.2,0.8,1.0,2,2,0.7354964993909993,good_match,"redis,adaptability,machine learning,python,node.js,aws,mongodb,django,fastapi,postgresql,flask","git,mongodb,redis,pandas,java,postgresql",Rio de Janeiro,Porto Alegre,False,True,52,144,72828,107775,mid
32,phd,10,5,0.16666666666666666,2,116805.03211442278,1.0,1.0,1.0,0.5636363636363636,3,4,0.7067484019314102,good_match,"git,django,mongodb,kubernetes,creativity","pandas,flask,postgresql,machine learning,git,aws",Manaus,Curitiba,True,True,55,31,102021,128995,senior
32,master,9,7,0.42857142857142855,3,97207.87496287652,0.3,0.2,0.5,0.32142857142857145,2,3,0.6636898168122913,good_match,"terraform,leadership,flask,python,react,machine learning,fastapi","fastapi,data science,javascript,machine learning,python,mongodb,docker",Salvador,Fortaleza,True,False,56,18,64193,94655,mid
